prospect_id,full_name,title,seniority_tier,seniority_mult,company,is_mql,is_opp,is_closed_won,pipeline_value,touch_number,channel,campaign_name,utm_source,utm_medium,utm_campaign,utm_content,utm_term,timestamp,form_type
PRO-01921,Finley Moore,VP of Data,c_suite_vp,1.5,Onyx Intelligence,False,False,False,0,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,streamlink-vs-syncflow,2025-06-27T08:27:00,gated_content_download
PRO-01921,Finley Moore,VP of Data,c_suite_vp,1.5,Onyx Intelligence,False,False,False,0,3,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_competitor,syncflow-alternative,2025-07-14T14:10:00,newsletter_signup
PRO-01922,Spencer Anderson,Director of Analytics,director,1.25,Nexlayer,True,False,False,0,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_search,streamlink-vs-syncflow,2025-02-14T15:24:00,trial_signup
PRO-01922,Spencer Anderson,Director of Analytics,director,1.25,Nexlayer,True,False,False,0,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-trial,li-abm-strategic-accounts,2025-02-28T08:00:00,trial_signup
PRO-01922,Spencer Anderson,Director of Analytics,director,1.25,Nexlayer,True,False,False,0,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,data-integration-review,2025-03-19T10:47:00,newsletter_signup
PRO-01922,Spencer Anderson,Director of Analytics,director,1.25,Nexlayer,True,False,False,0,4,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,pipeform-alternative,2025-04-08T12:12:00,newsletter_signup
PRO-01923,Noel Patel,Data Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,1,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,pipeform-alternative,2025-06-24T17:19:00,gated_content_download
PRO-01923,Noel Patel,Data Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,retarget-banner_category,data-integration-review,2025-07-11T12:38:00,newsletter_signup
PRO-01923,Noel Patel,Data Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,etl-tools-comparison,2025-07-21T10:00:00,gated_content_download
PRO-01924,Jamie Chen,Data Platform Manager,manager,1.0,Tangent Labs,True,True,False,83580,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_rlsa,data-integration-platform,2025-09-09T16:23:00,trial_signup
PRO-01924,Jamie Chen,Data Platform Manager,manager,1.0,Tangent Labs,True,True,False,83580,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,data-pipeline-tools,2025-09-30T14:56:00,gated_content_download
PRO-01924,Jamie Chen,Data Platform Manager,manager,1.0,Tangent Labs,True,True,False,83580,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,etl-tools-comparison,2025-10-13T12:13:00,gated_content_download
PRO-01925,Alex Brown,Director of Data,director,1.25,Streamlink,False,False,False,0,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,syncflow-alternative,2025-05-05T13:46:00,gated_content_download
PRO-01925,Alex Brown,Director of Data,director,1.25,Streamlink,False,False,False,0,2,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_social-proof_cta-demo,li-lookalike-closed-won,2025-05-23T15:14:00,gated_content_download
PRO-01925,Alex Brown,Director of Data,director,1.25,Streamlink,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-learn-more,li-abm-strategic-accounts,2025-06-02T12:31:00,gated_content_download
PRO-01926,Logan Patel,Data Engineer,ic_analyst,0.75,Ironset,True,False,False,0,1,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,streamlink-vs-syncflow,2025-05-12T13:33:00,trial_signup
PRO-01926,Logan Patel,Data Engineer,ic_analyst,0.75,Ironset,True,False,False,0,2,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_search,pipeform-alternative,2025-05-23T09:40:00,newsletter_signup
PRO-01927,Quinn Garcia,Analytics Engineer,ic_analyst,0.75,Stratum Data,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_product-feature_cta-trial,li-lookalike-closed-won,2025-04-14T11:32:00,newsletter_signup
PRO-01927,Quinn Garcia,Analytics Engineer,ic_analyst,0.75,Stratum Data,True,False,False,0,2,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,retarget-banner_category,pipeline-software-evaluation,2025-04-24T16:46:00,gated_content_download
PRO-01927,Quinn Garcia,Analytics Engineer,ic_analyst,0.75,Stratum Data,True,False,False,0,3,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,badge-display_integration,pipeline-software-evaluation,2025-05-09T09:28:00,gated_content_download
PRO-01927,Quinn Garcia,Analytics Engineer,ic_analyst,0.75,Stratum Data,True,False,False,0,4,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_pain-point_cta-demo,li-lookalike-closed-won,2025-05-22T13:11:00,trial_signup
PRO-01928,Elliot Martin,Data Platform Manager,manager,1.0,Vaultbase,True,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-demo,li-lookalike-closed-won,2025-07-04T10:07:00,demo_request
PRO-01928,Elliot Martin,Data Platform Manager,manager,1.0,Vaultbase,True,False,False,0,2,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_social-proof_cta-learn-more,li-retarget-site-visitors-30d,2025-07-15T17:25:00,gated_content_download
PRO-01929,Noel Martin,Data Platform Manager,manager,1.0,Apex Workflows,True,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,etl-software,2025-03-20T14:42:00,trial_signup
PRO-01929,Noel Martin,Data Platform Manager,manager,1.0,Apex Workflows,True,False,False,0,2,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_competitor,data-integration-platform,2025-04-03T14:28:00,demo_request
PRO-01929,Noel Martin,Data Platform Manager,manager,1.0,Apex Workflows,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-trial,li-abm-strategic-accounts,2025-04-21T11:44:00,gated_content_download
PRO-01930,Dana Brown,Analytics Manager,manager,1.0,Horizon Analytics,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_product-feature_cta-demo,li-mid-analytics-directors,2025-07-07T11:44:00,demo_request
PRO-01930,Dana Brown,Analytics Manager,manager,1.0,Horizon Analytics,True,False,False,0,2,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_social-proof_cta-learn-more,li-mid-analytics-directors,2025-07-16T14:07:00,gated_content_download
PRO-01931,Jamie Thomas,Data Engineering Manager,manager,1.0,Prismware,True,False,False,0,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,etl-software,2025-05-21T17:07:00,gated_content_download
PRO-01931,Jamie Thomas,Data Engineering Manager,manager,1.0,Prismware,True,False,False,0,2,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_rlsa,data-pipeline-tools,2025-06-06T12:01:00,gated_content_download
PRO-01931,Jamie Thomas,Data Engineering Manager,manager,1.0,Prismware,True,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_social-proof_cta-demo,li-lookalike-closed-won,2025-06-19T11:38:00,newsletter_signup
PRO-01932,Rowan Allen,Analytics Engineer,ic_analyst,0.75,Ember Analytics,True,True,False,48220,1,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,pipeform-alternative,2025-07-01T16:49:00,newsletter_signup
PRO-01932,Rowan Allen,Analytics Engineer,ic_analyst,0.75,Ember Analytics,True,True,False,48220,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,pipeform-alternative,2025-07-17T16:27:00,gated_content_download
PRO-01932,Rowan Allen,Analytics Engineer,ic_analyst,0.75,Ember Analytics,True,True,False,48220,3,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_retarget,abm-strategic-accounts,2025-08-04T12:41:00,trial_signup
PRO-01933,Skyler Robinson,BI Manager,manager,1.0,Novabridge,True,True,False,75301,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_competitor,pipeform-alternative,2025-05-27T13:15:00,gated_content_download
PRO-01933,Skyler Robinson,BI Manager,manager,1.0,Novabridge,True,True,False,75301,2,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,streamlink-vs-syncflow,2025-06-16T08:31:00,gated_content_download
PRO-01934,Kendall Allen,Data Engineer,ic_analyst,0.75,Pulsestream,True,True,False,33167,1,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,data-integration-platform,2025-06-16T11:15:00,gated_content_download
PRO-01934,Kendall Allen,Data Engineer,ic_analyst,0.75,Pulsestream,True,True,False,33167,2,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-trial,li-lookalike-closed-won,2025-06-30T13:47:00,trial_signup
PRO-01934,Kendall Allen,Data Engineer,ic_analyst,0.75,Pulsestream,True,True,False,33167,3,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_awareness,lookalike-data-engineers,2025-07-16T15:48:00,gated_content_download
PRO-01934,Kendall Allen,Data Engineer,ic_analyst,0.75,Pulsestream,True,True,False,33167,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,pipeform-alternative,2025-07-28T09:16:00,newsletter_signup
PRO-01935,Casey Clark,VP of Data Engineering,c_suite_vp,1.5,Catalyst Systems,True,False,False,0,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,etl-software,2025-01-28T08:25:00,demo_request
PRO-01935,Casey Clark,VP of Data Engineering,c_suite_vp,1.5,Catalyst Systems,True,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_awareness,lookalike-data-engineers,2025-02-10T16:56:00,gated_content_download
PRO-01935,Casey Clark,VP of Data Engineering,c_suite_vp,1.5,Catalyst Systems,True,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-learn-more,li-mid-analytics-directors,2025-02-19T12:16:00,gated_content_download
PRO-01935,Casey Clark,VP of Data Engineering,c_suite_vp,1.5,Catalyst Systems,True,False,False,0,4,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_abm,abm-strategic-accounts,2025-02-28T09:19:00,newsletter_signup
PRO-01936,Finley Wilson,VP of Data,c_suite_vp,1.5,Tangent Labs,True,True,False,109766,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-lookalike-closed-won,2025-04-14T11:03:00,newsletter_signup
PRO-01936,Finley Wilson,VP of Data,c_suite_vp,1.5,Tangent Labs,True,True,False,109766,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-demo,li-abm-strategic-accounts,2025-04-30T08:30:00,gated_content_download
PRO-01936,Finley Wilson,VP of Data,c_suite_vp,1.5,Tangent Labs,True,True,False,109766,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-demo,li-ent-data-engineers,2025-05-08T08:53:00,newsletter_signup
PRO-01937,Jordan Martinez,Data Engineering Manager,manager,1.0,Meridian Cloud,True,False,False,0,1,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_social-proof_cta-learn-more,li-abm-strategic-accounts,2025-04-08T08:43:00,gated_content_download
PRO-01937,Jordan Martinez,Data Engineering Manager,manager,1.0,Meridian Cloud,True,False,False,0,2,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,pipeform-alternative,2025-04-21T13:08:00,trial_signup
PRO-01938,Peyton Rodriguez,Analytics Manager,manager,1.0,Luminary Data,False,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-trial,li-abm-strategic-accounts,2025-04-07T16:18:00,gated_content_download
PRO-01938,Peyton Rodriguez,Analytics Manager,manager,1.0,Luminary Data,False,False,False,0,2,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-trial,li-abm-strategic-accounts,2025-04-21T14:55:00,gated_content_download
PRO-01939,Jordan Brown,Data Analyst,ic_analyst,0.75,Solaris Data,True,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-trial,li-abm-strategic-accounts,2025-09-29T17:26:00,demo_request
PRO-01939,Jordan Brown,Data Analyst,ic_analyst,0.75,Solaris Data,True,False,False,0,2,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_retarget,retarget-site-visitors-14d,2025-10-10T08:38:00,newsletter_signup
PRO-01939,Jordan Brown,Data Analyst,ic_analyst,0.75,Solaris Data,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-learn-more,li-retarget-site-visitors-30d,2025-10-27T10:57:00,newsletter_signup
PRO-01940,Blake Moore,Director of Data Engineering,director,1.25,Pulsestream,True,True,False,137874,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,syncflow-alternative,2025-01-27T13:25:00,gated_content_download
PRO-01940,Blake Moore,Director of Data Engineering,director,1.25,Pulsestream,True,True,False,137874,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-02-10T09:23:00,demo_request
PRO-01940,Blake Moore,Director of Data Engineering,director,1.25,Pulsestream,True,True,False,137874,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-demo,li-ent-data-engineers,2025-02-17T14:25:00,trial_signup
PRO-01940,Blake Moore,Director of Data Engineering,director,1.25,Pulsestream,True,True,False,137874,4,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_thought-leadership_cta-learn-more,li-retarget-site-visitors-30d,2025-03-10T13:01:00,newsletter_signup
PRO-01941,Avery Lee,Analytics Manager,manager,1.0,Meridian Cloud,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-demo,li-mid-analytics-directors,2025-06-09T15:17:00,gated_content_download
PRO-01941,Avery Lee,Analytics Manager,manager,1.0,Meridian Cloud,True,False,False,0,2,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,retarget-banner_category,data-integration-review,2025-06-18T09:44:00,trial_signup
PRO-01941,Avery Lee,Analytics Manager,manager,1.0,Meridian Cloud,True,False,False,0,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,badge-display_integration,data-integration-review,2025-06-25T17:07:00,newsletter_signup
PRO-01942,Noel Walker,Director of Analytics,director,1.25,Queryspan,False,False,False,0,1,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,data-integration-platform,2025-02-21T09:52:00,newsletter_signup
PRO-01942,Noel Walker,Director of Analytics,director,1.25,Queryspan,False,False,False,0,2,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,pipeform-alternative,2025-03-12T10:15:00,gated_content_download
PRO-01943,Quinn Chen,Senior Data Engineer,ic_analyst,0.75,Novabridge,False,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-demo,li-mid-analytics-directors,2025-05-15T13:10:00,gated_content_download
PRO-01943,Quinn Chen,Senior Data Engineer,ic_analyst,0.75,Novabridge,False,False,False,0,2,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_retarget,lookalike-data-engineers,2025-05-26T11:47:00,gated_content_download
PRO-01944,Blake Moore,BI Analyst,ic_analyst,0.75,Catalyst Systems,True,False,False,0,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_competitor,etl-software,2025-09-30T08:47:00,gated_content_download
PRO-01944,Blake Moore,BI Analyst,ic_analyst,0.75,Catalyst Systems,True,False,False,0,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_rlsa,streamlink-vs-syncflow,2025-10-20T13:58:00,trial_signup
PRO-01944,Blake Moore,BI Analyst,ic_analyst,0.75,Catalyst Systems,True,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_pain-point_cta-demo,li-ent-data-engineers,2025-11-04T09:20:00,trial_signup
PRO-01945,Emery Robinson,BI Analyst,ic_analyst,0.75,Meridian Cloud,True,True,True,26616,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-download,li-abm-strategic-accounts,2025-10-14T08:30:00,demo_request
PRO-01945,Emery Robinson,BI Analyst,ic_analyst,0.75,Meridian Cloud,True,True,True,26616,2,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-trial,li-retarget-site-visitors-30d,2025-11-04T09:51:00,newsletter_signup
PRO-01945,Emery Robinson,BI Analyst,ic_analyst,0.75,Meridian Cloud,True,True,True,26616,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,pipeline-software-evaluation,2025-11-24T09:18:00,newsletter_signup
PRO-01946,Kendall Lee,BI Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_thought-leadership_cta-download,li-retarget-site-visitors-30d,2025-07-22T14:27:00,newsletter_signup
PRO-01946,Kendall Lee,BI Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,2,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,data-integration-platform,2025-08-01T14:14:00,gated_content_download
PRO-01946,Kendall Lee,BI Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_social-proof_cta-learn-more,li-retarget-site-visitors-30d,2025-08-18T13:39:00,gated_content_download
PRO-01946,Kendall Lee,BI Analyst,ic_analyst,0.75,Gridlane,False,False,False,0,4,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-demo,li-mid-analytics-directors,2025-09-08T10:14:00,gated_content_download
PRO-01947,Kendall Davis,Data Platform Manager,manager,1.0,Novabridge,True,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_social-proof_cta-learn-more,li-retarget-site-visitors-30d,2025-07-17T10:35:00,newsletter_signup
PRO-01947,Kendall Davis,Data Platform Manager,manager,1.0,Novabridge,True,False,False,0,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-ent-data-engineers,2025-07-24T13:48:00,newsletter_signup
PRO-01948,Skyler Taylor,BI Analyst,ic_analyst,0.75,Nexlayer,True,True,True,57126,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_thought-leadership_cta-download,li-retarget-site-visitors-30d,2025-03-25T15:32:00,newsletter_signup
PRO-01948,Skyler Taylor,BI Analyst,ic_analyst,0.75,Nexlayer,True,True,True,57126,2,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-04-14T17:50:00,trial_signup
PRO-01948,Skyler Taylor,BI Analyst,ic_analyst,0.75,Nexlayer,True,True,True,57126,3,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_competitor,data-integration-platform,2025-05-05T09:30:00,newsletter_signup
PRO-01948,Skyler Taylor,BI Analyst,ic_analyst,0.75,Nexlayer,True,True,True,57126,4,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,retarget-banner_category,pipeline-software-evaluation,2025-05-26T10:22:00,demo_request
PRO-01949,Emery Garcia,Data Engineering Manager,manager,1.0,Ember Analytics,True,True,True,46315,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_social-proof_cta-learn-more,li-abm-strategic-accounts,2025-06-09T15:17:00,newsletter_signup
PRO-01949,Emery Garcia,Data Engineering Manager,manager,1.0,Ember Analytics,True,True,True,46315,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,badge-display_integration,data-integration-review,2025-06-25T14:06:00,gated_content_download
PRO-01949,Emery Garcia,Data Engineering Manager,manager,1.0,Ember Analytics,True,True,True,46315,3,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_awareness,abm-strategic-accounts,2025-07-11T17:51:00,trial_signup
PRO-01950,Logan Patel,Director of Business Intelligence,director,1.25,Novabridge,False,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_product-feature_cta-demo,li-mid-analytics-directors,2025-10-27T10:18:00,gated_content_download
PRO-01950,Logan Patel,Director of Business Intelligence,director,1.25,Novabridge,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_awareness,retarget-site-visitors-14d,2025-11-07T08:04:00,gated_content_download
PRO-01950,Logan Patel,Director of Business Intelligence,director,1.25,Novabridge,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_thought-leadership_cta-download,li-retarget-site-visitors-30d,2025-11-27T14:16:00,gated_content_download
PRO-01951,Jamie Martinez,Data Engineer,ic_analyst,0.75,Datavera,False,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_pain-point_cta-trial,li-lookalike-closed-won,2025-07-04T14:39:00,newsletter_signup
PRO-01951,Jamie Martinez,Data Engineer,ic_analyst,0.75,Datavera,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,retarget-site-visitors-14d,2025-07-15T09:22:00,gated_content_download
PRO-01952,Phoenix Martin,Director of Data Engineering,director,1.25,Streamlink,False,False,False,0,1,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_search,pipeform-alternative,2025-09-17T09:00:00,gated_content_download
PRO-01952,Phoenix Martin,Director of Data Engineering,director,1.25,Streamlink,False,False,False,0,2,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_abm,retarget-site-visitors-14d,2025-10-06T09:42:00,newsletter_signup
PRO-01952,Phoenix Martin,Director of Data Engineering,director,1.25,Streamlink,False,False,False,0,3,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_awareness,abm-strategic-accounts,2025-10-14T12:37:00,newsletter_signup
PRO-01953,Jordan Walker,Director of Data,director,1.25,Helix Analytics,True,True,True,82432,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-trial,li-lookalike-closed-won,2025-02-10T16:03:00,trial_signup
PRO-01953,Jordan Walker,Director of Data,director,1.25,Helix Analytics,True,True,True,82432,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,lookalike-data-engineers,2025-02-21T16:08:00,trial_signup
PRO-01953,Jordan Walker,Director of Data,director,1.25,Helix Analytics,True,True,True,82432,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,badge-display_integration,pipeline-software-evaluation,2025-03-13T17:38:00,demo_request
PRO-01954,Alex Garcia,Data Engineering Manager,manager,1.0,Syncflow,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_product-feature_cta-trial,li-mid-analytics-directors,2025-03-05T17:39:00,gated_content_download
PRO-01954,Alex Garcia,Data Engineering Manager,manager,1.0,Syncflow,True,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,gated-report_etl,pipeline-software-evaluation,2025-03-12T10:31:00,demo_request
PRO-01955,Dana Johnson,Director of Data,director,1.25,Conduitly,True,True,True,112288,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_social-proof_cta-learn-more,li-mid-analytics-directors,2025-08-07T17:54:00,demo_request
PRO-01955,Dana Johnson,Director of Data,director,1.25,Conduitly,True,True,True,112288,2,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_rlsa,data-pipeline-tools,2025-08-20T08:21:00,gated_content_download
PRO-01956,Noel Lee,Data Analyst,ic_analyst,0.75,Ember Analytics,True,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-trial,li-mid-analytics-directors,2025-01-27T13:55:00,trial_signup
PRO-01956,Noel Lee,Data Analyst,ic_analyst,0.75,Ember Analytics,True,False,False,0,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-learn-more,li-abm-strategic-accounts,2025-02-17T13:06:00,newsletter_signup
